Id,Sentiment,Text Tweet,cleaned_text,label,Text Tweet_len,punct,token,stop,stemmed
306,1,Suarakan terus kebenaran Mata Najwa,suarakan terus kebenaran mata najwa,0.0,31,0.0,"['suarakan', 'terus', 'kebenaran', 'mata', 'najwa']","['suarakan', 'terus', 'kebenaran', 'mata', 'najwa']","['suara', 'terus', 'benar', 'mata', 'najwa']"
307,1,"Selamat @NajwaShihab dan keluarga besar @Metro_TV Prestasi yg luar biasa, Dialog keren, rugi klo terlewatkan nonton mata najwa",selamat  najwashihab dan keluarga besar  metro tv prestasi yg luar biasa  dialog keren  rugi klo terlewatkan nonton mata najwa,0.0,109,4.6,"['selamat', 'najwashihab', 'dan', 'keluarga', 'besar', 'metro', 'tv', 'prestasi', 'yg', 'luar', 'biasa', 'dialog', 'keren', 'rugi', 'klo', 'terlewatkan', 'nonton', 'mata', 'najwa']","['selamat', 'najwashihab', 'keluarga', 'besar', 'metro', 'tv', 'prestasi', 'yg', 'luar', 'biasa', 'dialog', 'keren', 'rugi', 'klo', 'terlewatkan', 'nonton', 'mata', 'najwa']","['selamat', 'najwashihab', 'keluarga', 'besar', 'metro', 'tv', 'prestasi', 'yg', 'luar', 'biasa', 'dialog', 'keren', 'rugi', 'klo', 'lewat', 'nonton', 'mata', 'najwa']"
308,1,@TV_MATANAJWA Semoga acara Mata Najwa Metro TV jadi acara favorit dan semakin jaya berkualitas di masa mendatang, tv matanajwa semoga acara mata najwa metro tv jadi acara favorit dan semakin jaya berkualitas di masa mendatang,0.0,96,2.1,"['tv', 'matanajwa', 'semoga', 'acara', 'mata', 'najwa', 'metro', 'tv', 'jadi', 'acara', 'favorit', 'dan', 'semakin', 'jaya', 'berkualitas', 'di', 'masa', 'mendatang']","['tv', 'matanajwa', 'semoga', 'acara', 'mata', 'najwa', 'metro', 'tv', 'jadi', 'acara', 'favorit', 'semakin', 'jaya', 'berkualitas', 'masa', 'mendatang']","['tv', 'matanajwa', 'moga', 'acara', 'mata', 'najwa', 'metro', 'tv', 'jadi', 'acara', 'favorit', 'makin', 'jaya', 'kualitas', 'masa', 'datang']"
309,1,Pasti menang cuma mata najwa yang paling ok RT @Metro_TV: Dukung Mata Najwa menjadi Program TV terbaik http://tl.gd/nnoc2f,pasti menang cuma mata najwa yang paling ok rt  metro tv  dukung mata najwa menjadi program tv terbaik http   tl gd nnoc f,0.0,105,7.6,"['pasti', 'menang', 'cuma', 'mata', 'najwa', 'yang', 'paling', 'ok', 'rt', 'metro', 'tv', 'dukung', 'mata', 'najwa', 'menjadi', 'program', 'tv', 'terbaik', 'http', 'tl', 'gd', 'nnoc', 'f']","['menang', 'cuma', 'mata', 'najwa', 'paling', 'rt', 'metro', 'tv', 'dukung', 'mata', 'najwa', 'menjadi', 'program', 'tv', 'terbaik', 'http', 'tl', 'gd', 'nnoc', 'f']","['menang', 'cuma', 'mata', 'najwa', 'paling', 'rt', 'metro', 'tv', 'dukung', 'mata', 'najwa', 'jadi', 'program', 'tv', 'baik', 'http', 'tl', 'gd', 'nnoc', 'f']"
310,1,"Mata Najwa MetroTV, Inspiratif",mata najwa metrotv  inspiratif,0.0,27,3.6999999999999997,"['mata', 'najwa', 'metrotv', 'inspiratif']","['mata', 'najwa', 'metrotv', 'inspiratif']","['mata', 'najwa', 'metrotv', 'inspiratif']"
311,1,KENAPA HARI INI TERASA TENTRAM DAN BAHAGIA NONTON MATA NAJWA @Metro_TV,kenapa hari ini terasa tentram dan bahagia nonton mata najwa  metro tv,0.0,60,3.3000000000000003,"['kenapa', 'hari', 'ini', 'terasa', 'tentram', 'dan', 'bahagia', 'nonton', 'mata', 'najwa', 'metro', 'tv']","['hari', 'terasa', 'tentram', 'bahagia', 'nonton', 'mata', 'najwa', 'metro', 'tv']","['hari', 'asa', 'tentram', 'bahagia', 'nonton', 'mata', 'najwa', 'metro', 'tv']"
312,1,Mata Najwa paling keren acaranya matanya setajam silet,mata najwa paling keren acaranya matanya setajam silet,0.0,47,0.0,"['mata', 'najwa', 'paling', 'keren', 'acaranya', 'matanya', 'setajam', 'silet']","['mata', 'najwa', 'paling', 'keren', 'acaranya', 'matanya', 'setajam', 'silet']","['mata', 'najwa', 'paling', 'keren', 'acara', 'mata', 'tajam', 'silet']"
313,1,Mata Najwa malam ini kayaknya bakal seru banget,mata najwa malam ini kayaknya bakal seru banget,0.0,40,0.0,"['mata', 'najwa', 'malam', 'ini', 'kayaknya', 'bakal', 'seru', 'banget']","['mata', 'najwa', 'malam', 'kayaknya', 'bakal', 'seru', 'banget']","['mata', 'najwa', 'malam', 'kayak', 'bakal', 'seru', 'banget']"
314,1,Mata Najwa memang paling keren Mantap,mata najwa memang paling keren mantap,0.0,32,0.0,"['mata', 'najwa', 'memang', 'paling', 'keren', 'mantap']","['mata', 'najwa', 'memang', 'paling', 'keren', 'mantap']","['mata', 'najwa', 'memang', 'paling', 'keren', 'mantap']"
315,1,"Keren! Tampil di Kandang Lawan, Pak Anies Baswedan Tampak Gemilang di Mata Najwa Metro TV",keren  tampil di kandang lawan  pak anies baswedan tampak gemilang di mata najwa metro tv,0.0,75,2.7,"['keren', 'tampil', 'di', 'kandang', 'lawan', 'pak', 'anies', 'baswedan', 'tampak', 'gemilang', 'di', 'mata', 'najwa', 'metro', 'tv']","['keren', 'tampil', 'kandang', 'lawan', 'pak', 'anies', 'baswedan', 'tampak', 'gemilang', 'mata', 'najwa', 'metro', 'tv']","['keren', 'tampil', 'kandang', 'lawan', 'pak', 'anies', 'baswedan', 'tampak', 'gemilang', 'mata', 'najwa', 'metro', 'tv']"
316,1,memang cukup romantis dan memuaskan pemirsa krn adanya mata najwa semakin sukses,memang cukup romantis dan memuaskan pemirsa krn adanya mata najwa semakin sukses,0.0,69,0.0,"['memang', 'cukup', 'romantis', 'dan', 'memuaskan', 'pemirsa', 'krn', 'adanya', 'mata', 'najwa', 'semakin', 'sukses']","['memang', 'cukup', 'romantis', 'memuaskan', 'pemirsa', 'krn', 'adanya', 'mata', 'najwa', 'semakin', 'sukses']","['memang', 'cukup', 'romantis', 'muas', 'pirsa', 'krn', 'ada', 'mata', 'najwa', 'makin', 'sukses']"
317,1,Menarik sekali mengikuti diskusi Ahok - Anis di Mata Najwa http://fb.me/5KYy9nAdC,menarik sekali mengikuti diskusi ahok   anis di mata najwa http   fb me  kyy nadc,0.0,71,8.5,"['menarik', 'sekali', 'mengikuti', 'diskusi', 'ahok', 'anis', 'di', 'mata', 'najwa', 'http', 'fb', 'me', 'kyy', 'nadc']","['menarik', 'sekali', 'mengikuti', 'diskusi', 'ahok', 'anis', 'mata', 'najwa', 'http', 'fb', 'me', 'kyy', 'nadc']","['tarik', 'sekali', 'ikut', 'diskusi', 'ahok', 'anis', 'mata', 'najwa', 'http', 'fb', 'me', 'kyy', 'nadc']"
318,1,ahok merasa pinter dan merasa hebat di debat acara mata najwa metro tv.,ahok merasa pinter dan merasa hebat di debat acara mata najwa metro tv ,0.0,59,1.7000000000000002,"['ahok', 'merasa', 'pinter', 'dan', 'merasa', 'hebat', 'di', 'debat', 'acara', 'mata', 'najwa', 'metro', 'tv']","['ahok', 'merasa', 'pinter', 'merasa', 'hebat', 'debat', 'acara', 'mata', 'najwa', 'metro', 'tv']","['ahok', 'rasa', 'pinter', 'rasa', 'hebat', 'debat', 'acara', 'mata', 'najwa', 'metro', 'tv']"
319,1,Mata Najwa dan Metro Tv berpihak pada paslon 3 Untung Ahok cerdas. Semangat pak! Allah bersamamu,mata najwa dan metro tv berpihak pada paslon   untung ahok cerdas  semangat pak  allah bersamamu,0.0,81,2.5,"['mata', 'najwa', 'dan', 'metro', 'tv', 'berpihak', 'pada', 'paslon', 'untung', 'ahok', 'cerdas', 'semangat', 'pak', 'allah', 'bersamamu']","['mata', 'najwa', 'metro', 'tv', 'berpihak', 'paslon', 'untung', 'ahok', 'cerdas', 'semangat', 'pak', 'allah', 'bersamamu']","['mata', 'najwa', 'metro', 'tv', 'pihak', 'paslon', 'untung', 'ahok', 'cerdas', 'semangat', 'pak', 'allah', 'sama']"
320,1,"Sudah terbukti di mata Najwa, kalau Ahok lebih hebat dari Anis Insaallah Ahok Jarot menang..",sudah terbukti di mata najwa  kalau ahok lebih hebat dari anis insaallah ahok jarot menang  ,0.0,78,3.8,"['sudah', 'terbukti', 'di', 'mata', 'najwa', 'kalau', 'ahok', 'lebih', 'hebat', 'dari', 'anis', 'insaallah', 'ahok', 'jarot', 'menang']","['terbukti', 'mata', 'najwa', 'kalau', 'ahok', 'lebih', 'hebat', 'anis', 'insaallah', 'ahok', 'jarot', 'menang']","['bukti', 'mata', 'najwa', 'kalau', 'ahok', 'lebih', 'hebat', 'anis', 'insaallah', 'ahok', 'jarot', 'menang']"
321,1,"sip, keren. debat ala mata najwa lebih keren daripada ala kpud yg sdh diatur utk lbh jaim",sip  keren  debat ala mata najwa lebih keren daripada ala kpud yg sdh diatur utk lbh jaim,0.0,73,2.7,"['sip', 'keren', 'debat', 'ala', 'mata', 'najwa', 'lebih', 'keren', 'daripada', 'ala', 'kpud', 'yg', 'sdh', 'diatur', 'utk', 'lbh', 'jaim']","['sip', 'keren', 'debat', 'ala', 'mata', 'najwa', 'lebih', 'keren', 'ala', 'kpud', 'yg', 'sdh', 'diatur', 'utk', 'lbh', 'jaim']","['sip', 'keren', 'debat', 'ala', 'mata', 'najwa', 'lebih', 'keren', 'ala', 'kpud', 'yg', 'sdh', 'atur', 'utk', 'lbh', 'jaim']"
322,1,semoga bapak jokowi melihat acara mata najwa supaya masalah masalah yg dipelosok dapat diatasi,semoga bapak jokowi melihat acara mata najwa supaya masalah masalah yg dipelosok dapat diatasi,0.0,81,0.0,"['semoga', 'bapak', 'jokowi', 'melihat', 'acara', 'mata', 'najwa', 'supaya', 'masalah', 'masalah', 'yg', 'dipelosok', 'dapat', 'diatasi']","['semoga', 'bapak', 'jokowi', 'melihat', 'acara', 'mata', 'najwa', 'masalah', 'masalah', 'yg', 'dipelosok', 'diatasi']","['moga', 'bapak', 'jokowi', 'lihat', 'acara', 'mata', 'najwa', 'masalah', 'masalah', 'yg', 'pelosok', 'atas']"
323,1,keren deh. Mata Najwa juga.,keren deh  mata najwa juga ,0.0,23,8.7,"['keren', 'deh', 'mata', 'najwa', 'juga']","['keren', 'deh', 'mata', 'najwa']","['keren', 'deh', 'mata', 'najwa']"
324,1,metro tv keren inspiratif dgn mata najwa nya kick andy,metro tv keren inspiratif dgn mata najwa nya kick andy,0.0,45,0.0,"['metro', 'tv', 'keren', 'inspiratif', 'dgn', 'mata', 'najwa', 'nya', 'kick', 'andy']","['metro', 'tv', 'keren', 'inspiratif', 'dgn', 'mata', 'najwa', 'nya', 'kick', 'andy']","['metro', 'tv', 'keren', 'inspiratif', 'dgn', 'mata', 'najwa', 'nya', 'kick', 'andy']"
325,1,metro tv emang tv paling keren ya edukatif dan menginspirasi seperti mata najwa dan kick andy,metro tv emang tv paling keren ya edukatif dan menginspirasi seperti mata najwa dan kick andy,0.0,78,0.0,"['metro', 'tv', 'emang', 'tv', 'paling', 'keren', 'ya', 'edukatif', 'dan', 'menginspirasi', 'seperti', 'mata', 'najwa', 'dan', 'kick', 'andy']","['metro', 'tv', 'emang', 'tv', 'paling', 'keren', 'edukatif', 'menginspirasi', 'mata', 'najwa', 'kick', 'andy']","['metro', 'tv', 'emang', 'tv', 'paling', 'keren', 'edukatif', 'inspirasi', 'mata', 'najwa', 'kick', 'andy']"
326,1,Pemimpin itu harus Cerdas santun Tegas jujur bersih saya pilih AniesSandiPemersatu #MataNajwaMetroTv,pemimpin itu harus cerdas santun tegas jujur bersih saya pilih aniessandipemersatu  matanajwametrotv,0.0,89,1.0999999999999999,"['pemimpin', 'itu', 'harus', 'cerdas', 'santun', 'tegas', 'jujur', 'bersih', 'saya', 'pilih', 'aniessandipemersatu', 'matanajwametrotv']","['pemimpin', 'cerdas', 'santun', 'tegas', 'jujur', 'bersih', 'pilih', 'aniessandipemersatu', 'matanajwametrotv']","['pimpin', 'cerdas', 'santun', 'tegas', 'jujur', 'bersih', 'pilih', 'aniessandipemersatu', 'matanajwametrotv']"
327,1,"Liat pemimpin2 yg islami, cerdas, teladan #matanajwametrotv",liat pemimpin  yg islami  cerdas  teladan  matanajwametrotv,0.0,53,5.7,"['liat', 'pemimpin', 'yg', 'islami', 'cerdas', 'teladan', 'matanajwametrotv']","['liat', 'pemimpin', 'yg', 'islami', 'cerdas', 'teladan', 'matanajwametrotv']","['liat', 'pimpin', 'yg', 'islami', 'cerdas', 'teladan', 'matanajwametrotv']"
328,1,rame banget malam ini #MataNajwaMetroTV selalu menunggu topik lain yang seru dan nambah wawasan.,rame banget malam ini  matanajwametrotv selalu menunggu topik lain yang seru dan nambah wawasan ,0.0,83,2.4,"['rame', 'banget', 'malam', 'ini', 'matanajwametrotv', 'selalu', 'menunggu', 'topik', 'lain', 'yang', 'seru', 'dan', 'nambah', 'wawasan']","['rame', 'banget', 'malam', 'matanajwametrotv', 'selalu', 'menunggu', 'topik', 'seru', 'nambah', 'wawasan']","['rame', 'banget', 'malam', 'matanajwametrotv', 'selalu', 'tunggu', 'topik', 'seru', 'nambah', 'wawas']"
329,1,Kado indah malam ini. @najwashihab  matanajwametrotv https://instagram.com/p/3OoWqCwgYj/,kado indah malam ini   najwashihab  matanajwametrotv https   instagram com p  oowqcwgyj ,0.0,81,11.1,"['kado', 'indah', 'malam', 'ini', 'najwashihab', 'matanajwametrotv', 'https', 'instagram', 'com', 'p', 'oowqcwgyj']","['kado', 'indah', 'malam', 'najwashihab', 'matanajwametrotv', 'https', 'instagram', 'com', 'p', 'oowqcwgyj']","['kado', 'indah', 'malam', 'najwashihab', 'matanajwametrotv', 'https', 'instagram', 'com', 'p', 'oowqcwgyj']"
330,1,"Tjokro dan rumahnya menjadi teladan, tentang senioritas yang menghidupkan dan bukan mengkerdilkan. #MataNajwaMetroTv",tjokro dan rumahnya menjadi teladan  tentang senioritas yang menghidupkan dan bukan mengkerdilkan   matanajwametrotv,0.0,104,2.9000000000000004,"['tjokro', 'dan', 'rumahnya', 'menjadi', 'teladan', 'tentang', 'senioritas', 'yang', 'menghidupkan', 'dan', 'bukan', 'mengkerdilkan', 'matanajwametrotv']","['tjokro', 'rumahnya', 'menjadi', 'teladan', 'senioritas', 'menghidupkan', 'bukan', 'mengkerdilkan', 'matanajwametrotv']","['tjokro', 'rumah', 'jadi', 'teladan', 'senioritas', 'hidup', 'bukan', 'kerdil', 'matanajwametrotv']"
331,1,"Semangat bp bambang woidjojayanto,, @matanajwaMetroTv,, #saveKPK",semangat bp bambang woidjojayanto    matanajwametrotv    savekpk,0.0,59,10.2,"['semangat', 'bp', 'bambang', 'woidjojayanto', 'matanajwametrotv', 'savekpk']","['semangat', 'bp', 'bambang', 'woidjojayanto', 'matanajwametrotv', 'savekpk']","['semangat', 'bp', 'bambang', 'woidjojayanto', 'matanajwametrotv', 'savekpk']"
332,1,belajar dari gusdur matanajwametrotv,belajar dari gusdur matanajwametrotv,0.0,33,0.0,"['belajar', 'dari', 'gusdur', 'matanajwametrotv']","['belajar', 'gusdur', 'matanajwametrotv']","['ajar', 'gusdur', 'matanajwametrotv']"
333,1,"mata najwa, ibu susi bpk dahlan dan bpk faisal basri inspiratif #matanajwametrotv",mata najwa  ibu susi bpk dahlan dan bpk faisal basri inspiratif  matanajwametrotv,0.0,70,2.9000000000000004,"['mata', 'najwa', 'ibu', 'susi', 'bpk', 'dahlan', 'dan', 'bpk', 'faisal', 'basri', 'inspiratif', 'matanajwametrotv']","['mata', 'najwa', 'ibu', 'susi', 'bpk', 'dahlan', 'bpk', 'faisal', 'basri', 'inspiratif', 'matanajwametrotv']","['mata', 'najwa', 'ibu', 'sus', 'bpk', 'dahlan', 'bpk', 'faisal', 'basri', 'inspiratif', 'matanajwametrotv']"
334,1,metro tv keren malam ini yang lg malam mingguan rugi klo ga nonton mata najwa @matanajwametrotv,metro tv keren malam ini yang lg malam mingguan rugi klo ga nonton mata najwa  matanajwametrotv,0.0,80,1.3,"['metro', 'tv', 'keren', 'malam', 'ini', 'yang', 'lg', 'malam', 'mingguan', 'rugi', 'klo', 'ga', 'nonton', 'mata', 'najwa', 'matanajwametrotv']","['metro', 'tv', 'keren', 'malam', 'lg', 'malam', 'mingguan', 'rugi', 'klo', 'ga', 'nonton', 'mata', 'najwa', 'matanajwametrotv']","['metro', 'tv', 'keren', 'malam', 'lg', 'malam', 'minggu', 'rugi', 'klo', 'ga', 'nonton', 'mata', 'najwa', 'matanajwametrotv']"
335,1,Kemerdekaan adalah hak segala bangsa #TanyaJokowi #MataNajwaMetroTV,kemerdekaan adalah hak segala bangsa  tanyajokowi  matanajwametrotv,0.0,61,3.3000000000000003,"['kemerdekaan', 'adalah', 'hak', 'segala', 'bangsa', 'tanyajokowi', 'matanajwametrotv']","['kemerdekaan', 'hak', 'segala', 'bangsa', 'tanyajokowi', 'matanajwametrotv']","['merdeka', 'hak', 'segala', 'bangsa', 'tanyajokowi', 'matanajwametrotv']"
336,1,Seru nih mata najwa malam ini #MATANAJWAMETROTV,seru nih mata najwa malam ini  matanajwametrotv,0.0,41,2.4,"['seru', 'nih', 'mata', 'najwa', 'malam', 'ini', 'matanajwametrotv']","['seru', 'nih', 'mata', 'najwa', 'malam', 'matanajwametrotv']","['seru', 'nih', 'mata', 'najwa', 'malam', 'matanajwametrotv']"
337,1,Salut buat Ahok. #matanajwametrotv #hutjekardah,salut buat ahok   matanajwametrotv  hutjekardah,0.0,43,7.000000000000001,"['salut', 'buat', 'ahok', 'matanajwametrotv', 'hutjekardah']","['salut', 'buat', 'ahok', 'matanajwametrotv', 'hutjekardah']","['salut', 'buat', 'ahok', 'matanajwametrotv', 'hutjekardah']"
338,1,Super Salut dengan Pak Ahok #matanajwametrotv,super salut dengan pak ahok  matanajwametrotv,0.0,40,2.5,"['super', 'salut', 'dengan', 'pak', 'ahok', 'matanajwametrotv']","['super', 'salut', 'pak', 'ahok', 'matanajwametrotv']","['super', 'salut', 'pak', 'ahok', 'matanajwametrotv']"
339,1,"Matanajwametrotv berwibawa tak byk kata_berkuasa tetap sederhana, kagum",matanajwametrotv berwibawa tak byk kata berkuasa tetap sederhana  kagum,0.0,64,3.1,"['matanajwametrotv', 'berwibawa', 'tak', 'byk', 'kata', 'berkuasa', 'tetap', 'sederhana', 'kagum']","['matanajwametrotv', 'berwibawa', 'tak', 'byk', 'kata', 'berkuasa', 'tetap', 'sederhana', 'kagum']","['matanajwametrotv', 'wibawa', 'tak', 'byk', 'kata', 'kuasa', 'tetap', 'sederhana', 'kagum']"
340,1,Salut dan bangga sm pak BJ. Habibie utk yg kesekian kalinya #MataNajwaMetroTV,salut dan bangga sm pak bj  habibie utk yg kesekian kalinya  matanajwametrotv,0.0,66,3.0,"['salut', 'dan', 'bangga', 'sm', 'pak', 'bj', 'habibie', 'utk', 'yg', 'kesekian', 'kalinya', 'matanajwametrotv']","['salut', 'bangga', 'sm', 'pak', 'bj', 'habibie', 'utk', 'yg', 'kesekian', 'kalinya', 'matanajwametrotv']","['salut', 'bangga', 'sm', 'pak', 'bj', 'habibie', 'utk', 'yg', 'sekian', 'kali', 'matanajwametrotv']"
341,1,"obrolan santai menarik abraham slamet, jk, jokowi, anis baswedan, ganjar #matanajwametrotv",obrolan santai menarik abraham slamet  jk  jokowi  anis baswedan  ganjar  matanajwametrotv,0.0,80,6.2,"['obrolan', 'santai', 'menarik', 'abraham', 'slamet', 'jk', 'jokowi', 'anis', 'baswedan', 'ganjar', 'matanajwametrotv']","['obrolan', 'santai', 'menarik', 'abraham', 'slamet', 'jk', 'jokowi', 'anis', 'baswedan', 'ganjar', 'matanajwametrotv']","['obrol', 'santai', 'tarik', 'abraham', 'slamet', 'jk', 'jokowi', 'anis', 'baswedan', 'ganjar', 'matanajwametrotv']"
342,1,"Anis baswedan , jokowi , ganjar pranowo , JK , abraham samad inspirasi indonesia  Keren !!! #matanajwametrotv",anis baswedan   jokowi   ganjar pranowo   jk   abraham samad inspirasi indonesia  keren      matanajwametrotv,0.0,92,8.7,"['anis', 'baswedan', 'jokowi', 'ganjar', 'pranowo', 'jk', 'abraham', 'samad', 'inspirasi', 'indonesia', 'keren', 'matanajwametrotv']","['anis', 'baswedan', 'jokowi', 'ganjar', 'pranowo', 'jk', 'abraham', 'samad', 'inspirasi', 'indonesia', 'keren', 'matanajwametrotv']","['anis', 'baswedan', 'jokowi', 'ganjar', 'pranowo', 'jk', 'abraham', 'samad', 'inspirasi', 'indonesia', 'keren', 'matanajwametrotv']"
343,1,para pemimpin yg luar biasa #MataNajwaMetroTv,para pemimpin yg luar biasa  matanajwametrotv,0.0,40,2.5,"['para', 'pemimpin', 'yg', 'luar', 'biasa', 'matanajwametrotv']","['pemimpin', 'yg', 'luar', 'biasa', 'matanajwametrotv']","['pimpin', 'yg', 'luar', 'biasa', 'matanajwametrotv']"
344,1,"Kerendahan, kesederhanaan pak jokowi ini patut di tiru #matanajwametrotv",kerendahan  kesederhanaan pak jokowi ini patut di tiru  matanajwametrotv,0.0,64,3.1,"['kerendahan', 'kesederhanaan', 'pak', 'jokowi', 'ini', 'patut', 'di', 'tiru', 'matanajwametrotv']","['kerendahan', 'kesederhanaan', 'pak', 'jokowi', 'patut', 'tiru', 'matanajwametrotv']","['rendah', 'sederhana', 'pak', 'jokowi', 'patut', 'tiru', 'matanajwametrotv']"
345,1,Seru nih Dahlan Iskan dan ketua DPR #matanajwametroTV,seru nih dahlan iskan dan ketua dpr  matanajwametrotv,0.0,46,2.1999999999999997,"['seru', 'nih', 'dahlan', 'iskan', 'dan', 'ketua', 'dpr', 'matanajwametrotv']","['seru', 'nih', 'dahlan', 'iskan', 'ketua', 'dpr', 'matanajwametrotv']","['seru', 'nih', 'dahlan', 'iskan', 'ketua', 'dpr', 'matanajwametrotv']"
346,1,Desa Bebas Rokok yg sangat menginspirasi dan ternyata ada. Luar biasa #MataNajwaMetroTV,desa bebas rokok yg sangat menginspirasi dan ternyata ada  luar biasa  matanajwametrotv,0.0,76,2.6,"['desa', 'bebas', 'rokok', 'yg', 'sangat', 'menginspirasi', 'dan', 'ternyata', 'ada', 'luar', 'biasa', 'matanajwametrotv']","['desa', 'bebas', 'rokok', 'yg', 'sangat', 'menginspirasi', 'ternyata', 'luar', 'biasa', 'matanajwametrotv']","['desa', 'bebas', 'rokok', 'yg', 'sangat', 'inspirasi', 'nyata', 'luar', 'biasa', 'matanajwametrotv']"
347,1,Selalu dan masih terinspirasi dengan cinta BJH dan HAB #matanajwaMetroTV http://myloc.me/8DDtO,selalu dan masih terinspirasi dengan cinta bjh dan hab  matanajwametrotv http   myloc me  ddto,0.0,84,7.1,"['selalu', 'dan', 'masih', 'terinspirasi', 'dengan', 'cinta', 'bjh', 'dan', 'hab', 'matanajwametrotv', 'http', 'myloc', 'me', 'ddto']","['selalu', 'terinspirasi', 'cinta', 'bjh', 'hab', 'matanajwametrotv', 'http', 'myloc', 'me', 'ddto']","['selalu', 'inspirasi', 'cinta', 'bjh', 'hab', 'matanajwametrotv', 'http', 'myloc', 'me', 'ddto']"
348,1,Selalu memberikan banyak inspirasi #matanajwaMetroTV,selalu memberikan banyak inspirasi  matanajwametrotv,0.0,48,2.1,"['selalu', 'memberikan', 'banyak', 'inspirasi', 'matanajwametrotv']","['selalu', 'memberikan', 'banyak', 'inspirasi', 'matanajwametrotv']","['selalu', 'beri', 'banyak', 'inspirasi', 'matanajwametrotv']"
349,1,Narasumber yang luar biasa #matanajwaMetroTV,narasumber yang luar biasa  matanajwametrotv,0.0,40,2.5,"['narasumber', 'yang', 'luar', 'biasa', 'matanajwametrotv']","['narasumber', 'luar', 'biasa', 'matanajwametrotv']","['narasumber', 'luar', 'biasa', 'matanajwametrotv']"
350,1,Cie yg lg ada job di @MataNajwa,cie yg lg ada job di  matanajwa,0.0,25,4.0,"['cie', 'yg', 'lg', 'ada', 'job', 'di', 'matanajwa']","['cie', 'yg', 'lg', 'job', 'matanajwa']","['cie', 'yg', 'lg', 'job', 'matanajwa']"
351,0,setelah nonton mata najwa soal radikalisme di @Metro_TV langsung keluar berita tersebut. Seram,setelah nonton mata najwa soal radikalisme di  metro tv langsung keluar berita tersebut  seram,,82,3.6999999999999997,"['setelah', 'nonton', 'mata', 'najwa', 'soal', 'radikalisme', 'di', 'metro', 'tv', 'langsung', 'keluar', 'berita', 'tersebut', 'seram']","['nonton', 'mata', 'najwa', 'soal', 'radikalisme', 'metro', 'tv', 'langsung', 'keluar', 'berita', 'tersebut', 'seram']","['nonton', 'mata', 'najwa', 'soal', 'radikalisme', 'metro', 'tv', 'langsung', 'keluar', 'berita', 'sebut', 'seram']"
352,0,"Mata Najwa acara sampah, yg cuman memperkeruh suasana. Gue sbg pelajar mending pilih ILC. @MataNajwa @NajwaShihab @Metro_TV",mata najwa acara sampah  yg cuman memperkeruh suasana  gue sbg pelajar mending pilih ilc   matanajwa  najwashihab  metro tv,,107,6.5,"['mata', 'najwa', 'acara', 'sampah', 'yg', 'cuman', 'memperkeruh', 'suasana', 'gue', 'sbg', 'pelajar', 'mending', 'pilih', 'ilc', 'matanajwa', 'najwashihab', 'metro', 'tv']","['mata', 'najwa', 'acara', 'sampah', 'yg', 'cuman', 'memperkeruh', 'suasana', 'gue', 'sbg', 'pelajar', 'mending', 'pilih', 'ilc', 'matanajwa', 'najwashihab', 'metro', 'tv']","['mata', 'najwa', 'acara', 'sampah', 'yg', 'cuman', 'keruh', 'suasana', 'gue', 'sbg', 'ajar', 'mending', 'pilih', 'ilc', 'matanajwa', 'najwashihab', 'metro', 'tv']"
353,0,kata aneh lagi diacara mata najwa metrotv mengajarkan Islam kepada umat Islam dikatakan Islamisi lebih edan lagi tokoh Islam manggut2,kata aneh lagi diacara mata najwa metrotv mengajarkan islam kepada umat islam dikatakan islamisi lebih edan lagi tokoh islam manggut ,,114,0.0,"['kata', 'aneh', 'lagi', 'diacara', 'mata', 'najwa', 'metrotv', 'mengajarkan', 'islam', 'kepada', 'umat', 'islam', 'dikatakan', 'islamisi', 'lebih', 'edan', 'lagi', 'tokoh', 'islam', 'manggut']","['kata', 'aneh', 'diacara', 'mata', 'najwa', 'metrotv', 'mengajarkan', 'islam', 'umat', 'islam', 'dikatakan', 'islamisi', 'lebih', 'edan', 'tokoh', 'islam', 'manggut']","['kata', 'aneh', 'acara', 'mata', 'najwa', 'metrotv', 'ajar', 'islam', 'umat', 'islam', 'kata', 'islamis', 'lebih', 'edan', 'tokoh', 'islam', 'manggut']"
354,0,ILC mendinginkan Mata Najwa memprovokasi Metro tv emang tv sampah ga bosan2 memojokan islam ! Metro tv perusak pancasila,ilc mendinginkan mata najwa memprovokasi metro tv emang tv sampah ga bosan  memojokan islam   metro tv perusak pancasila,,102,1.0,"['ilc', 'mendinginkan', 'mata', 'najwa', 'memprovokasi', 'metro', 'tv', 'emang', 'tv', 'sampah', 'ga', 'bosan', 'memojokan', 'islam', 'metro', 'tv', 'perusak', 'pancasila']","['ilc', 'mendinginkan', 'mata', 'najwa', 'memprovokasi', 'metro', 'tv', 'emang', 'tv', 'sampah', 'ga', 'bosan', 'memojokan', 'islam', 'metro', 'tv', 'perusak', 'pancasila']","['ilc', 'dingin', 'mata', 'najwa', 'provokasi', 'metro', 'tv', 'emang', 'tv', 'sampah', 'ga', 'bosan', 'pojok', 'islam', 'metro', 'tv', 'usak', 'pancasila']"
